Fold,F1,Recall,Precision,Accuracy
0,0.8892697554687292,0.8892988929889298,0.8892677109617592,0.8892988929889298
1,0.9121315054210145,0.9114391143911439,0.9142375987518264,0.9114391143911439
2,0.8973348872781509,0.8966789667896679,0.9002387241779493,0.8966789667896679
3,0.929449453153157,0.9296296296296296,0.9299342084801681,0.9296296296296296
4,0.8927421016565795,0.8925925925925926,0.8946120122962772,0.8925925925925926
5,0.8946314628753514,0.8929889298892989,0.8992713489287026,0.8929889298892989
6,0.9075957265410731,0.9077490774907749,0.907849441570944,0.9077490774907749
7,0.8967879987169917,0.8966789667896679,0.8990276976800321,0.8966789667896679
8,0.9146122392319337,0.9148148148148149,0.9156875531925546,0.9148148148148149
9,0.868795624893186,0.8703703703703703,0.8679445282386459,0.8703703703703703
10,0.9300310116702544,0.9298892988929889,0.9320809695255197,0.9298892988929889
11,0.8972279822704299,0.8966789667896679,0.9011362790550983,0.8966789667896679
12,0.8904665735846548,0.8892988929889298,0.8933483065833697,0.8892988929889298
13,0.8893896003314061,0.8888888888888888,0.8907963185274109,0.8888888888888888
14,0.9073911139400681,0.9074074074074074,0.9075235852025816,0.9074074074074074
0,0.8931780500274566,0.8929889298892989,0.893625729249704,0.8929889298892989
1,0.9084631842996173,0.9077490774907749,0.9107112253226967,0.9077490774907749
2,0.8973348872781509,0.8966789667896679,0.9002387241779493,0.8966789667896679
3,0.9258304866928416,0.9259259259259259,0.9258450404427416,0.9259259259259259
4,0.8927421016565795,0.8925925925925926,0.8946120122962772,0.8925925925925926
5,0.8944723142829331,0.8929889298892989,0.8988930864145178,0.8929889298892989
6,0.9036930853776408,0.9040590405904059,0.9040716320073819,0.9040590405904059
7,0.9007090427331987,0.9003690036900369,0.9025752339565913,0.9003690036900369
8,0.9109370620907539,0.9111111111111111,0.9116947192740501,0.9111111111111111
9,0.8810438085800405,0.8814814814814815,0.880682261208577,0.8814814814814815
10,0.933503987576484,0.933579335793358,0.9353610023258476,0.933579335793358
11,0.9012026243383571,0.9003690036900369,0.9058068456546635,0.9003690036900369
12,0.8903881824708827,0.8892988929889298,0.8938301822109047,0.8892988929889298
13,0.889768050879162,0.8888888888888888,0.8921471299478172,0.8888888888888888
14,0.9222242840293556,0.9222222222222223,0.9223679165708152,0.9222222222222223
0,0.8929901858582915,0.8929889298892989,0.8932915519631387,0.8929889298892989
1,0.8935531266772352,0.8929889298892989,0.8948772007589351,0.8929889298892989
2,0.8858304596139251,0.8856088560885609,0.8870566778864024,0.8856088560885609
3,0.9295978136076948,0.9296296296296296,0.9295934855636349,0.9296296296296296
4,0.8780466640898644,0.8777777777777778,0.8796090641261095,0.8777777777777778
5,0.8868877932476804,0.8856088560885609,0.8905808658359124,0.8856088560885609
6,0.8885653972818798,0.8892988929889298,0.8887319508818278,0.8892988929889298
7,0.8896319243648821,0.8892988929889298,0.8908593278479369,0.8892988929889298
8,0.9184398756493152,0.9185185185185185,0.9189181276900575,0.9185185185185185
9,0.8709382195683565,0.8703703703703703,0.8724515705824117,0.8703703703703703
10,0.9149294217456846,0.915129151291513,0.9162698960185223,0.915129151291513
11,0.9118763169418018,0.9114391143911439,0.915410657495604,0.9114391143911439
12,0.8751081562539763,0.8745387453874539,0.8771937369723347,0.8745387453874539
13,0.8859510661233894,0.8851851851851852,0.8875759660589382,0.8851851851851852
14,0.9038083130531643,0.9037037037037037,0.904345514693267,0.9037037037037037
0,0.8856426423813343,0.8856088560885609,0.8857520365537216,0.8856088560885609
1,0.897124686391663,0.8966789667896679,0.8981518170886407,0.8966789667896679
2,0.8968287533579035,0.8966789667896679,0.8973950368369663,0.8966789667896679
3,0.9295276960832108,0.9296296296296296,0.9296736762337785,0.9296296296296296
4,0.8817167400500734,0.8814814814814815,0.882906976744186,0.8814814814814815
5,0.8940604189814826,0.8929889298892989,0.8967141099982427,0.8929889298892989
6,0.8880792806656611,0.8892988929889298,0.8885978784599875,0.8892988929889298
7,0.8820261527677312,0.8819188191881919,0.8840300240695231,0.8819188191881919
8,0.9221349483655563,0.9222222222222223,0.9228105780344587,0.9222222222222223
9,0.8706932611232194,0.8703703703703703,0.8714407346591254,0.8703703703703703
10,0.9187069117283997,0.9188191881918819,0.9198387917945114,0.9188191881918819
11,0.9156989838234568,0.915129151291513,0.9200552054855047,0.915129151291513
12,0.8754369126548653,0.8745387453874539,0.8784461203315135,0.8745387453874539
13,0.8897602870368543,0.8888888888888888,0.8915859893135571,0.8888888888888888
14,0.9186346220828979,0.9185185185185185,0.9197402992204634,0.9185185185185185
0,0.8966012423212708,0.8966789667896679,0.8971316703352421,0.8966789667896679
1,0.8936855726173156,0.8929889298892989,0.8952781744022904,0.8929889298892989
2,0.885616015698755,0.8856088560885609,0.886188224465026,0.8856088560885609
3,0.9334011914536259,0.9333333333333333,0.9335820895522389,0.9333333333333333
4,0.878139363492193,0.8777777777777778,0.8793701130910432,0.8777777777777778
5,0.890649194084518,0.8892988929889298,0.8949269243039172,0.8892988929889298
6,0.8885653972818798,0.8892988929889298,0.8887319508818278,0.8892988929889298
7,0.8895583299341311,0.8892988929889298,0.8911079695212538,0.8892988929889298
8,0.9258847769732725,0.9259259259259259,0.9264033071050615,0.9259259259259259
9,0.8553780530658405,0.8555555555555555,0.8557839926093893,0.8555555555555555
10,0.911144415228478,0.9114391143911439,0.9127423295773968,0.9114391143911439
11,0.9118763169418018,0.9114391143911439,0.915410657495604,0.9114391143911439
12,0.8784824280745348,0.8782287822878229,0.8809756713677184,0.8782287822878229
13,0.8859510661233894,0.8851851851851852,0.8875759660589382,0.8851851851851852
14,0.9038083130531643,0.9037037037037037,0.904345514693267,0.9037037037037037
0,0.8929878418642655,0.8929889298892989,0.8932306423632084,0.8929889298892989
1,0.8974496813961463,0.8966789667896679,0.8992680289534047,0.8966789667896679
2,0.881980901366829,0.8819188191881919,0.8824558400223177,0.8819188191881919
3,0.9296786116062077,0.9296296296296296,0.9298934261897226,0.9296296296296296
4,0.8855919713239988,0.8851851851851852,0.887569683954795,0.8851851851851852
5,0.8904729368015305,0.8892988929889298,0.8936206155773527,0.8892988929889298
6,0.8812273480185276,0.8819188191881919,0.8814340537908134,0.8819188191881919
7,0.8895583299341311,0.8892988929889298,0.8911079695212538,0.8892988929889298
8,0.9184398756493152,0.9185185185185185,0.9189181276900575,0.9185185185185185
9,0.8553780530658405,0.8555555555555555,0.8557839926093893,0.8555555555555555
10,0.911144415228478,0.9114391143911439,0.9127423295773968,0.9114391143911439
11,0.900435613586905,0.9003690036900369,0.9015002117234286,0.9003690036900369
12,0.8785678530551785,0.8782287822878229,0.8811650948896802,0.8782287822878229
13,0.8859510661233894,0.8851851851851852,0.8875759660589382,0.8851851851851852
14,0.9000863185937519,0.9,0.9004150702426564,0.9
0,0.8856426423813343,0.8856088560885609,0.8857520365537216,0.8856088560885609
1,0.8936855726173156,0.8929889298892989,0.8952781744022904,0.8929889298892989
2,0.8892544343836976,0.8892988929889298,0.8899867288146565,0.8892988929889298
3,0.9332695496874602,0.9333333333333333,0.9333163048105576,0.9333333333333333
4,0.8818196796000127,0.8814814814814815,0.882765069205747,0.8814814814814815
5,0.8944618620645195,0.8929889298892989,0.8994888672725728,0.8929889298892989
6,0.8807440662709216,0.8819188191881919,0.8811284600449311,0.8819188191881919
7,0.8858794214627278,0.8856088560885609,0.8872126109111428,0.8856088560885609
8,0.9184398756493152,0.9185185185185185,0.9189181276900575,0.9185185185185185
9,0.8633073797660019,0.8629629629629629,0.8640722495894909,0.8629629629629629
10,0.9149294217456846,0.915129151291513,0.9162698960185223,0.915129151291513
11,0.9155244666247521,0.915129151291513,0.9176444101625891,0.915129151291513
12,0.8819629911141389,0.8819188191881919,0.8835470538613432,0.8819188191881919
13,0.8823227100477785,0.8814814814814815,0.8841167813703847,0.8814814814814815
14,0.9000594951289836,0.9,0.9003756197646094,0.9
0,0.8929901858582915,0.8929889298892989,0.8932915519631387,0.8929889298892989
1,0.8899126813050309,0.8892988929889298,0.8913264711594485,0.8892988929889298
2,0.8854512238058462,0.8856088560885609,0.8863345736085646,0.8856088560885609
3,0.9295276960832108,0.9296296296296296,0.9296736762337785,0.9296296296296296
4,0.8704928028884471,0.8703703703703703,0.8710345356353895,0.8703703703703703
5,0.8942378427385713,0.8929889298892989,0.8979208517953906,0.8929889298892989
6,0.8808175291055237,0.8819188191881919,0.8811488878247561,0.8819188191881919
7,0.8895583299341311,0.8892988929889298,0.8911079695212538,0.8892988929889298
8,0.9259298245614035,0.9259259259259259,0.9262562085570935,0.9259259259259259
9,0.8592661383720568,0.8592592592592593,0.8596827304181305,0.8592592592592593
10,0.9148098791115755,0.915129151291513,0.9168090240758393,0.915129151291513
11,0.9118377438503263,0.9114391143911439,0.9143564529132686,0.9114391143911439
12,0.8750505050241859,0.8745387453874539,0.8770117001628732,0.8745387453874539
13,0.8859510661233894,0.8851851851851852,0.8875759660589382,0.8851851851851852
14,0.9000863185937519,0.9,0.9004150702426564,0.9
0,0.893038971851237,0.8929889298892989,0.8931647655482682,0.8929889298892989
1,0.8936855726173156,0.8929889298892989,0.8952781744022904,0.8929889298892989
2,0.8934026093690032,0.8929889298892989,0.8945045079316772,0.8929889298892989
3,0.9406408192974017,0.9407407407407408,0.9409849787868364,0.9407407407407408
4,0.8816110466284569,0.8814814814814815,0.8824044147573559,0.8814814814814815
5,0.89407435491487,0.8929889298892989,0.8969122963956911,0.8929889298892989
6,0.8917733114125078,0.8929889298892989,0.8921197889664847,0.8929889298892989
7,0.8893512946214027,0.8892988929889298,0.8904370707150012,0.8892988929889298
8,0.910851378741926,0.9111111111111111,0.9122983090034049,0.9111111111111111
9,0.8776368175555168,0.8777777777777778,0.8777506061653932,0.8777777777777778
10,0.9187069117283997,0.9188191881918819,0.9198387917945114,0.9188191881918819
11,0.9041186091664125,0.9040590405904059,0.906434610564593,0.9040590405904059
12,0.8791220252726847,0.8782287822878229,0.882090553361674,0.8782287822878229
13,0.8897602870368543,0.8888888888888888,0.8915859893135571,0.8888888888888888
14,0.9112070030147834,0.9111111111111111,0.911739389941256,0.9111111111111111
0,0.8819363498118008,0.8819188191881919,0.8820293444595441,0.8819188191881919
1,0.8862746243356474,0.8856088560885609,0.8878348648092285,0.8856088560885609
2,0.8854512238058462,0.8856088560885609,0.8863345736085646,0.8856088560885609
3,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333
4,0.885600748752889,0.8851851851851852,0.8872599130231803,0.8851851851851852
5,0.8942378427385713,0.8929889298892989,0.8979208517953906,0.8929889298892989
6,0.8884856272756791,0.8892988929889298,0.888931684540198,0.8892988929889298
7,0.8821202548505273,0.8819188191881919,0.8836056931997891,0.8819188191881919
8,0.9333697205977908,0.9333333333333333,0.9337291682424426,0.9333333333333333
9,0.8664318030232817,0.8666666666666667,0.867836528963792,0.8666666666666667
10,0.9073514825912526,0.9077490774907749,0.909254961828854,0.9077490774907749
11,0.9082277958622467,0.9077490774907749,0.9107461180062671,0.9077490774907749
12,0.8819629911141389,0.8819188191881919,0.8835470538613432,0.8819188191881919
13,0.8859510661233894,0.8851851851851852,0.8875759660589382,0.8851851851851852
14,0.9037618922929213,0.9037037037037037,0.9039284200840265,0.9037037037037037
0,0.8928468982803035,0.8929889298892989,0.8933736055507273,0.8929889298892989
1,0.8866643749493973,0.8856088560885609,0.8891671612858874,0.8856088560885609
2,0.8854512238058462,0.8856088560885609,0.8863345736085646,0.8856088560885609
3,0.9258581262727199,0.9259259259259259,0.925899910127241,0.9259259259259259
4,0.8818704284221525,0.8814814814814815,0.883205657715092,0.8814814814814815
5,0.890649194084518,0.8892988929889298,0.8949269243039172,0.8892988929889298
6,0.8921271297655061,0.8929889298892989,0.8929093009938365,0.8929889298892989
7,0.8787208266155548,0.8782287822878229,0.8806607535149168,0.8782287822878229
8,0.9296295725550848,0.9296296296296296,0.9300424112924113,0.9296296296296296
9,0.8594034920542316,0.8592592592592593,0.860430190944073,0.8592592592592593
10,0.9112898884990145,0.9114391143911439,0.913305135196891,0.9114391143911439
11,0.8965195583320293,0.8966789667896679,0.8967605407288939,0.8966789667896679
12,0.8822529656729978,0.8819188191881919,0.8848095279198407,0.8819188191881919
13,0.8823227100477785,0.8814814814814815,0.8841167813703847,0.8814814814814815
14,0.9074367031984575,0.9074074074074074,0.9074932355765034,0.9074074074074074
0,0.8966012423212708,0.8966789667896679,0.8971316703352421,0.8966789667896679
1,0.8936855726173156,0.8929889298892989,0.8952781744022904,0.8929889298892989
2,0.8892544343836976,0.8892988929889298,0.8899867288146565,0.8892988929889298
3,0.9221885173084472,0.9222222222222223,0.9221820621488946,0.9222222222222223
4,0.8819011541657852,0.8814814814814815,0.8839068938846413,0.8814814814814815
5,0.8944618620645195,0.8929889298892989,0.8994888672725728,0.8929889298892989
6,0.8811447741033428,0.8819188191881919,0.8816250524292064,0.8819188191881919
7,0.882041859825887,0.8819188191881919,0.8836798746152187,0.8819188191881919
8,0.9183796992481204,0.9185185185185185,0.9192629766126198,0.9185185185185185
9,0.8553780530658405,0.8555555555555555,0.8557839926093893,0.8555555555555555
10,0.9074849444530102,0.9077490774907749,0.9097722133465732,0.9077490774907749
11,0.900435613586905,0.9003690036900369,0.9015002117234286,0.9003690036900369
12,0.8750505050241859,0.8745387453874539,0.8770117001628732,0.8745387453874539
13,0.8823227100477785,0.8814814814814815,0.8841167813703847,0.8814814814814815
14,0.9000863185937519,0.9,0.9004150702426564,0.9
0,0.8893155963078199,0.8892988929889298,0.8894642937175469,0.8892988929889298
1,0.8824960724854773,0.8819188191881919,0.883872596620703,0.8819188191881919
2,0.8818165220285965,0.8819188191881919,0.8824852722211431,0.8819188191881919
3,0.9369414854170027,0.937037037037037,0.9370960026522687,0.937037037037037
4,0.8818678145644867,0.8814814814814815,0.8834459175084175,0.8814814814814815
5,0.8942751146968484,0.8929889298892989,0.8981072436554516,0.8929889298892989
6,0.8885653972818798,0.8892988929889298,0.8887319508818278,0.8892988929889298
7,0.88965073670892,0.8892988929889298,0.891068865689907,0.8892988929889298
8,0.9296295725550848,0.9296296296296296,0.9300424112924113,0.9296296296296296
9,0.8589585962774369,0.8592592592592593,0.8598115836131797,0.8592592592592593
10,0.9149294217456846,0.915129151291513,0.9162698960185223,0.915129151291513
11,0.9118763169418018,0.9114391143911439,0.915410657495604,0.9114391143911439
12,0.8822529656729978,0.8819188191881919,0.8848095279198407,0.8819188191881919
13,0.8859510661233894,0.8851851851851852,0.8875759660589382,0.8851851851851852
14,0.9038083130531643,0.9037037037037037,0.904345514693267,0.9037037037037037
0,0.8856426423813343,0.8856088560885609,0.8857520365537216,0.8856088560885609
1,0.8974496813961463,0.8966789667896679,0.8992680289534047,0.8966789667896679
2,0.8894048273623661,0.8892988929889298,0.889925438429642,0.8892988929889298
3,0.9332108601753519,0.9333333333333333,0.9335293162099148,0.9333333333333333
4,0.8817167400500734,0.8814814814814815,0.882906976744186,0.8814814814814815
5,0.8980514970756934,0.8966789667896679,0.9024581989790214,0.8966789667896679
6,0.8885653972818798,0.8892988929889298,0.8887319508818278,0.8892988929889298
