Fold,F1,Recall,Precision,Accuracy
7,0.8933140342114603,0.8929889298892989,0.8947058085341554,0.8929889298892989
8,0.9296295725550848,0.9296296296296296,0.9300424112924113,0.9296296296296296
9,0.8704379644514579,0.8703703703703703,0.870923783329455,0.8703703703703703
10,0.9112898884990145,0.9114391143911439,0.913305135196891,0.9114391143911439
11,0.9041186091664125,0.9040590405904059,0.906434610564593,0.9040590405904059
12,0.8788651098515243,0.8782287822878229,0.8811383755253617,0.8782287822878229
13,0.8897602870368543,0.8888888888888888,0.8915859893135571,0.8888888888888888
14,0.9112388250319285,0.9111111111111111,0.9123473678877236,0.9111111111111111
0,0.893038971851237,0.8929889298892989,0.8931647655482682,0.8929889298892989
1,0.8968917295462996,0.8966789667896679,0.8975071750717508,0.8966789667896679
2,0.8933065505743188,0.8929889298892989,0.8939239902603108,0.8929889298892989
3,0.9369414854170027,0.937037037037037,0.9370960026522687,0.937037037037037
4,0.8895069745069746,0.8888888888888888,0.8912735484440911,0.8888888888888888
5,0.9052376900074449,0.9040590405904059,0.9085586792414598,0.9040590405904059
6,0.9036163713285484,0.9040590405904059,0.9041568051719768,0.9040590405904059
7,0.8892020167573008,0.8892988929889298,0.8907126474014245,0.8892988929889298
8,0.9109287802840434,0.9111111111111111,0.9117614349758421,0.9111111111111111
9,0.877935778916171,0.8777777777777778,0.878201449583789,0.8777777777777778
10,0.9259915864030053,0.9261992619926199,0.928012282089565,0.9261992619926199
11,0.9041239307548162,0.9040590405904059,0.9055533530541917,0.9040590405904059
12,0.8828847329998615,0.8819188191881919,0.8859632654971912,0.8819188191881919
13,0.8821320788260285,0.8814814814814815,0.8836015492616799,0.8814814814814815
14,0.9148873224335665,0.9148148148148149,0.9152066643445953,0.9148148148148149
0,0.8892484428472731,0.8892988929889298,0.8895838934681429,0.8892988929889298
1,0.8900441369023566,0.8892988929889298,0.8918342539919545,0.8892988929889298
2,0.8858304596139251,0.8856088560885609,0.8870566778864024,0.8856088560885609
3,0.9295978136076948,0.9296296296296296,0.9295934855636349,0.9296296296296296
4,0.878139363492193,0.8777777777777778,0.8793701130910432,0.8777777777777778
5,0.8980514970756934,0.8966789667896679,0.9024581989790214,0.8966789667896679
6,0.8885653972818798,0.8892988929889298,0.8887319508818278,0.8892988929889298
7,0.8861514103196517,0.8856088560885609,0.8885356869472247,0.8856088560885609
8,0.9333697205977908,0.9333333333333333,0.9337291682424426,0.9333333333333333
9,0.8553780530658405,0.8555555555555555,0.8557839926093893,0.8555555555555555
10,0.911144415228478,0.9114391143911439,0.9127423295773968,0.9114391143911439
11,0.9118377438503263,0.9114391143911439,0.9143564529132686,0.9114391143911439
12,0.8785492866731627,0.8782287822878229,0.8798871184371511,0.8782287822878229
13,0.8823227100477785,0.8814814814814815,0.8841167813703847,0.8814814814814815
14,0.9038083130531643,0.9037037037037037,0.904345514693267,0.9037037037037037
0,0.8929254665206721,0.8929889298892989,0.8934646191740533,0.8929889298892989
1,0.8862746243356474,0.8856088560885609,0.8878348648092285,0.8856088560885609
2,0.885616015698755,0.8856088560885609,0.886188224465026,0.8856088560885609
3,0.9259517198385435,0.9259259259259259,0.9262499060927054,0.9259259259259259
4,0.878139363492193,0.8777777777777778,0.8793701130910432,0.8777777777777778
5,0.890649194084518,0.8892988929889298,0.8949269243039172,0.8892988929889298
6,0.8885653972818798,0.8892988929889298,0.8887319508818278,0.8892988929889298
7,0.8787984721952483,0.8782287822878229,0.8806728327023531,0.8782287822878229
8,0.9221349483655563,0.9222222222222223,0.9228105780344587,0.9222222222222223
9,0.867163131871051,0.8666666666666667,0.8683142130600202,0.8666666666666667
10,0.9036717894651474,0.9040590405904059,0.9062793295265621,0.9040590405904059
11,0.8967500369697365,0.8966789667896679,0.8981732792534537,0.8966789667896679
12,0.8822219249794759,0.8819188191881919,0.8834472903552566,0.8819188191881919
13,0.8823227100477785,0.8814814814814815,0.8841167813703847,0.8814814814814815
14,0.9000863185937519,0.9,0.9004150702426564,0.9
0,0.8893155963078199,0.8892988929889298,0.8894642937175469,0.8892988929889298
1,0.8861305987962654,0.8856088560885609,0.8874117172784496,0.8856088560885609
2,0.8894048273623661,0.8892988929889298,0.889925438429642,0.8892988929889298
3,0.9294488846764369,0.9296296296296296,0.9299585785606049,0.9296296296296296
4,0.8855514673635243,0.8851851851851852,0.8867941679843184,0.8851851851851852
5,0.8906889537279449,0.8892988929889298,0.8950914146269041,0.8892988929889298
6,0.8848573504401881,0.8856088560885609,0.8851580477527264,0.8856088560885609
7,0.8896319243648821,0.8892988929889298,0.8908593278479369,0.8892988929889298
8,0.9258847769732725,0.9259259259259259,0.9264033071050615,0.9259259259259259
9,0.8666350953399633,0.8666666666666667,0.8679098079561043,0.8666666666666667
10,0.9112898884990145,0.9114391143911439,0.913305135196891,0.9114391143911439
11,0.9156989838234568,0.915129151291513,0.9200552054855047,0.915129151291513
12,0.8822529656729978,0.8819188191881919,0.8848095279198407,0.8819188191881919
13,0.8933946660751326,0.8925925925925926,0.8950564728815503,0.8925925925925926
14,0.9038083130531643,0.9037037037037037,0.904345514693267,0.9037037037037037
0,0.8893155963078199,0.8892988929889298,0.8894642937175469,0.8892988929889298
1,0.8935531266772352,0.8929889298892989,0.8948772007589351,0.8929889298892989
2,0.8969521644157459,0.8966789667896679,0.8975072858836697,0.8966789667896679
3,0.9333494775873958,0.9333333333333333,0.9336394711141162,0.9333333333333333
4,0.8855514673635243,0.8851851851851852,0.8867941679843184,0.8851851851851852
5,0.8944618620645195,0.8929889298892989,0.8994888672725728,0.8929889298892989
6,0.8917733114125078,0.8929889298892989,0.8921197889664847,0.8929889298892989
7,0.8895583299341311,0.8892988929889298,0.8911079695212538,0.8892988929889298
8,0.9221349483655563,0.9222222222222223,0.9228105780344587,0.9222222222222223
9,0.866819720166856,0.8666666666666667,0.8676011977460458,0.8666666666666667
10,0.9150870365124598,0.915129151291513,0.916879231899115,0.915129151291513
11,0.9157884201962955,0.915129151291513,0.91955159226876,0.915129151291513
12,0.8857142522138397,0.8856088560885609,0.8873725319822006,0.8856088560885609
13,0.8861283448295197,0.8851851851851852,0.8881738830016004,0.8851851851851852
14,0.9112388250319285,0.9111111111111111,0.9123473678877236,0.9111111111111111
0,0.8966012423212708,0.8966789667896679,0.8971316703352421,0.8966789667896679
1,0.8936855726173156,0.8929889298892989,0.8952781744022904,0.8929889298892989
2,0.8892544343836976,0.8892988929889298,0.8899867288146565,0.8892988929889298
3,0.9334011914536259,0.9333333333333333,0.9335820895522389,0.9333333333333333
4,0.8818678145644867,0.8814814814814815,0.8834459175084175,0.8814814814814815
5,0.8942751146968484,0.8929889298892989,0.8981072436554516,0.8929889298892989
6,0.8959693343744662,0.8966789667896679,0.8960075769668345,0.8966789667896679
7,0.8859553057805145,0.8856088560885609,0.8871960303453966,0.8856088560885609
8,0.9258847769732725,0.9259259259259259,0.9264033071050615,0.9259259259259259
9,0.8631435356925553,0.8629629629629629,0.863429686869354,0.8629629629629629
10,0.9149562834990715,0.915129151291513,0.9173511714398774,0.915129151291513
11,0.9118763169418018,0.9114391143911439,0.915410657495604,0.9114391143911439
12,0.8822219249794759,0.8819188191881919,0.8834472903552566,0.8819188191881919
13,0.8859510661233894,0.8851851851851852,0.8875759660589382,0.8851851851851852
14,0.9000863185937519,0.9,0.9004150702426564,0.9
0,0.8856095098336647,0.8856088560885609,0.8858788407740413,0.8856088560885609
1,0.8828745903353074,0.8819188191881919,0.8851581267490527,0.8819188191881919
2,0.8818165220285965,0.8819188191881919,0.8824852722211431,0.8819188191881919
3,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333
4,0.8744567962535953,0.8740740740740741,0.876021148989899,0.8740740740740741
5,0.8942378427385713,0.8929889298892989,0.8979208517953906,0.8929889298892989
6,0.8922692728872814,0.8929889298892989,0.8923480287434453,0.8929889298892989
7,0.8857334542965788,0.8856088560885609,0.8863103748390311,0.8856088560885609
8,0.9259298245614035,0.9259259259259259,0.9262562085570935,0.9259259259259259
9,0.8520826866799287,0.8518518518518519,0.8543163507795746,0.8518518518518519
10,0.9074849444530102,0.9077490774907749,0.9097722133465732,0.9077490774907749
11,0.8965183630577211,0.8966789667896679,0.8972530439590111,0.8966789667896679
12,0.8787342088263159,0.8782287822878229,0.8806770251610563,0.8782287822878229
13,0.8823227100477785,0.8814814814814815,0.8841167813703847,0.8814814814814815
14,0.9000863185937519,0.9,0.9004150702426564,0.9
0,0.8856426423813343,0.8856088560885609,0.8857520365537216,0.8856088560885609
1,0.8899126813050309,0.8892988929889298,0.8913264711594485,0.8892988929889298
2,0.8931833982371444,0.8929889298892989,0.8936980696337575,0.8929889298892989
3,0.9330184435447593,0.9333333333333333,0.9343939393939394,0.9333333333333333
4,0.881569034378023,0.8814814814814815,0.8818958818958819,0.8814814814814815
5,0.9016433150756847,0.9003690036900369,0.9054808991420734,0.9003690036900369
6,0.8917733114125078,0.8929889298892989,0.8921197889664847,0.8929889298892989
7,0.8893512946214027,0.8892988929889298,0.8904370707150012,0.8892988929889298
8,0.914687165152574,0.9148148148148149,0.9153177391983363,0.9148148148148149
9,0.8666392939861208,0.8666666666666667,0.867025147851872,0.8666666666666667
10,0.9187069117283997,0.9188191881918819,0.9198387917945114,0.9188191881918819
11,0.9004285722660436,0.9003690036900369,0.902744573664224,0.9003690036900369
12,0.8791220252726847,0.8782287822878229,0.882090553361674,0.8782287822878229
13,0.8859510661233894,0.8851851851851852,0.8875759660589382,0.8851851851851852
14,0.9038083130531643,0.9037037037037037,0.904345514693267,0.9037037037037037
0,0.8892988929889298,0.8892988929889298,0.8892988929889298,0.8892988929889298
1,0.919292165485515,0.9188191881918819,0.9207155026765241,0.9188191881918819
2,0.8973348872781509,0.8966789667896679,0.9002387241779493,0.8966789667896679
3,0.929449453153157,0.9296296296296296,0.9299342084801681,0.9296296296296296
4,0.8964450264319318,0.8962962962962963,0.8987804878048781,0.8962962962962963
5,0.8944723142829331,0.8929889298892989,0.8988930864145178,0.8929889298892989
6,0.9036930853776408,0.9040590405904059,0.9040716320073819,0.9040590405904059
7,0.9008467893654102,0.9003690036900369,0.9040825066438264,0.9003690036900369
8,0.9108490286661929,0.9111111111111111,0.9115888003452457,0.9111111111111111
9,0.8810438085800405,0.8814814814814815,0.880682261208577,0.8814814814814815
10,0.9336885677593241,0.933579335793358,0.935999554882014,0.933579335793358
11,0.9012026243383571,0.9003690036900369,0.9058068456546635,0.9003690036900369
12,0.887199089040277,0.8856088560885609,0.8908471219626948,0.8856088560885609
13,0.8930232457068078,0.8925925925925926,0.8944891778781004,0.8925925925925926
14,0.9185299077907001,0.9185185185185185,0.9187915385741473,0.9185185185185185
0,0.8819188191881919,0.8819188191881919,0.8819188191881919,0.8819188191881919
1,0.8936855726173156,0.8929889298892989,0.8952781744022904,0.8929889298892989
2,0.8894048273623661,0.8892988929889298,0.889925438429642,0.8892988929889298
3,0.9333494775873958,0.9333333333333333,0.9336394711141162,0.9333333333333333
4,0.8816110466284569,0.8814814814814815,0.8824044147573559,0.8814814814814815
5,0.890649194084518,0.8892988929889298,0.8949269243039172,0.8892988929889298
6,0.8884856272756791,0.8892988929889298,0.888931684540198,0.8892988929889298
7,0.8895583299341311,0.8892988929889298,0.8911079695212538,0.8892988929889298
8,0.937071845064944,0.937037037037037,0.9375209666876334,0.937037037037037
9,0.8626226511777787,0.8629629629629629,0.8627327113438225,0.8629629629629629
10,0.9149294217456846,0.915129151291513,0.9162698960185223,0.915129151291513
11,0.9003066514862066,0.9003690036900369,0.902796935938999,0.9003690036900369
12,0.8787785835420845,0.8782287822878229,0.8807786128319999,0.8782287822878229
13,0.8933946660751326,0.8925925925925926,0.8950564728815503,0.8925925925925926
14,0.9074868205136593,0.9074074074074074,0.9078108672936259,0.9074074074074074
0,0.8929901858582915,0.8929889298892989,0.8932915519631387,0.8929889298892989
1,0.8862746243356474,0.8856088560885609,0.8878348648092285,0.8856088560885609
2,0.8892544343836976,0.8892988929889298,0.8899867288146565,0.8892988929889298
3,0.9221019363398545,0.9222222222222223,0.9227863711856423,0.9222222222222223
4,0.8818678145644867,0.8814814814814815,0.8834459175084175,0.8814814814814815
5,0.890649194084518,0.8892988929889298,0.8949269243039172,0.8892988929889298
6,0.8811447741033428,0.8819188191881919,0.8816250524292064,0.8819188191881919
7,0.8858095423059494,0.8856088560885609,0.8873819907030239,0.8856088560885609
8,0.9296295725550848,0.9296296296296296,0.9300424112924113,0.9296296296296296
9,0.8707651776999904,0.8703703703703703,0.8715818281335522,0.8703703703703703
10,0.9073514825912526,0.9077490774907749,0.909254961828854,0.9077490774907749
11,0.9156463311017983,0.915129151291513,0.9180838341511304,0.915129151291513
12,0.8822529656729978,0.8819188191881919,0.8848095279198407,0.8819188191881919
13,0.8823227100477785,0.8814814814814815,0.8841167813703847,0.8814814814814815
14,0.9000863185937519,0.9,0.9004150702426564,0.9
0,0.8929254665206721,0.8929889298892989,0.8934646191740533,0.8929889298892989
1,0.8792410050346351,0.8782287822878229,0.8816982496773275,0.8782287822878229
2,0.885616015698755,0.8856088560885609,0.886188224465026,0.8856088560885609
3,0.9297280402765634,0.9296296296296296,0.9299408652349829,0.9296296296296296
4,0.8781353517202574,0.8777777777777778,0.8791981502126429,0.8777777777777778
5,0.8944618620645195,0.8929889298892989,0.8994888672725728,0.8929889298892989
6,0.8848573504401881,0.8856088560885609,0.8851580477527264,0.8856088560885609
7,0.8893512946214027,0.8892988929889298,0.8904370707150012,0.8892988929889298
8,0.9221873000452254,0.9222222222222223,0.9225638558971891,0.9222222222222223
9,0.8553780530658405,0.8555555555555555,0.8557839926093893,0.8555555555555555
10,0.9146833630061368,0.915129151291513,0.9159675430567551,0.915129151291513
11,0.8966127747727646,0.8966789667896679,0.897770311968705,0.8966789667896679
12,0.8784824280745348,0.8782287822878229,0.8809756713677184,0.8782287822878229
13,0.8823227100477785,0.8814814814814815,0.8841167813703847,0.8814814814814815
14,0.9000863185937519,0.9,0.9004150702426564,0.9
0,0.8931780500274566,0.8929889298892989,0.893625729249704,0.8929889298892989
1,0.9009228985326699,0.9003690036900369,0.9022528646339093,0.9003690036900369
2,0.8900224546777077,0.8892988929889298,0.8918074054928774,0.8892988929889298
3,0.9294863908374447,0.9296296296296296,0.9295919768873733,0.9296296296296296
4,0.8890357066880002,0.8888888888888888,0.890494193832262,0.8888888888888888
5,0.8944723142829331,0.8929889298892989,0.8988930864145178,0.8929889298892989
6,0.9000114891258802,0.9003690036900369,0.9006332361016995,0.9003690036900369
7,0.8935695059283658,0.8929889298892989,0.8963649004078974,0.8929889298892989
8,0.9108439193055939,0.9111111111111111,0.9122473349687219,0.9111111111111111
9,0.8889121096017648,0.8888888888888888,0.8889629825904335,0.8888888888888888
10,0.933503987576484,0.933579335793358,0.9353610023258476,0.933579335793358
11,0.9048553113158454,0.9040590405904059,0.9088151898888716,0.9040590405904059
12,0.8828847329998615,0.8819188191881919,0.8859632654971912,0.8819188191881919
13,0.8893896003314061,0.8888888888888888,0.8907963185274109,0.8888888888888888
14,0.9222242840293556,0.9222222222222223,0.9223679165708152,0.9222222222222223
